trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1033,False,"{'a': 0.7, 'e': -0.050991549797220655}",25,16,15.033142654677604,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.7, 'e': -0.052559443871588035}",25,11,25.32314263951293,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1035,False,"{'a': 0.7, 'e': -0.05412720839220861}",20,10,16.969935069686436,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.7, 'e': -0.05569483949470084}",25,12,22.39460956494011,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.7, 'e': -0.0572623333150114}",20,7,24.67972156251621,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.7, 'e': -0.05882968598942556}",30,17,22.356751949662467,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1039,False,"{'a': 0.7, 'e': -0.060396893654576296}",30,9,36.39651894429484,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.7, 'e': -0.061963952447454666}",20,15,7.398744772500346,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1041,False,"{'a': 0.7, 'e': -0.06353085850541802}",20,10,15.43220166559874,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.7, 'e': -0.06509760796620018}",25,7,29.74973850038473,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.7, 'e': -0.06666419696792165}",25,16,19.276954900783213,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.7, 'e': -0.06823062164909777}",25,15,20.66827901371049,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.7, 'e': -0.0697968781486489}",20,4,26.64738909067508,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.7, 'e': -0.07136296260591066}",20,9,20.574311666922302,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.7, 'e': -0.07292887116064202}",20,0,29.495462350308827,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1048,False,"{'a': 0.7, 'e': -0.07449459995303555}",20,7,23.449524996351887,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.7, 'e': -0.07606014512372761}",20,10,18.05915651676327,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.7, 'e': -0.07762550281380645}",30,14,33.84137253451551,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.7, 'e': -0.0791906691648225}",25,8,28.36667042746192,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.7, 'e': -0.08075564031879842}",25,9,25.018776964299548,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.7, 'e': -0.08232041241823741}",20,6,26.07729797737548,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.7, 'e': -0.08388498160613331}",20,0,29.732258395348957,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1055,False,"{'a': 0.7, 'e': -0.08544934402598073}",35,20,28.89249521688325,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.7, 'e': -0.08701349582178332}",20,9,20.879246597593834,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.7, 'e': -0.08857743313806389}",25,17,18.88107877442737,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.7, 'e': -0.0901411521198746}",25,15,21.16136608847589,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.7, 'e': -0.09170464891280508}",20,6,23.01887765254323,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.7, 'e': -0.09326791966299267}",25,6,29.305920844992627,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.7, 'e': -0.09483096051713252}",20,0,22.19031119436964,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1062,False,"{'a': 0.7, 'e': -0.0963937676224858}",20,16,6.237869904698479,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.7, 'e': -0.09795633712688986}",20,13,13.061321581214631,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.7, 'e': -0.09951866517876837}",20,8,21.816380460346092,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.7, 'e': -0.10108074792713945}",20,6,26.091150440573575,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.7, 'e': -0.10264258152162614}",25,12,22.17807449634937,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.7, 'e': -0.10420416211246539}",30,20,17.671103614115463,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.7, 'e': -0.10576548585051843}",20,0,23.69473917804376,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1069,False,"{'a': 0.7, 'e': -0.10732654888727895}",25,13,23.83911318709655,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.7, 'e': -0.10888734737488323}",20,0,33.67652473786252,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1071,False,"{'a': 0.7, 'e': -0.11044787746612032}",20,9,18.011936770111287,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1072,False,"{'a': 0.7, 'e': -0.11200813531444016}",30,16,28.245731849361096,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.7, 'e': -0.11356811707396378}",20,15,10.869309593244967,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.7, 'e': -0.11512781889949332}",20,16,8.63904757506886,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.7, 'e': -0.11668723694652035}",25,3,35.22494461778653,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.7, 'e': -0.1182463673712359}",25,11,28.920157774067327,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.7, 'e': -0.11980520633054059}",20,14,11.697095779788203,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.7, 'e': -0.12136374998205286}",20,9,19.346963592171456,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.7, 'e': -0.12292199448411903}",25,14,22.51995306997873,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.7, 'e': -0.12447993599582345}",20,12,10.592985252787175,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.7, 'e': -0.12603757067699667}",20,8,18.99855489997437,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.7, 'e': -0.12759489468822552}",20,12,12.454030135881073,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.7, 'e': -0.12915190419086325}",20,16,6.419063286757002,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.7, 'e': -0.13070859534703774}",25,18,14.826560342364724,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.7, 'e': -0.13226496431966153}",30,6,39.942632531384476,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.7, 'e': -0.13382100727244198}",25,12,20.633459069346628,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.7, 'e': -0.13537672036988932}",20,13,13.370414052676226,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.7, 'e': -0.13693209977732695}",20,9,22.294388348759846,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.7, 'e': -0.1384871416609014}",20,10,17.593313805902376,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.7, 'e': -0.1400418421875905}",20,6,21.099957295915154,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.7, 'e': -0.14159619752521346}",20,5,24.266234230100686,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.7, 'e': -0.14315020384244104}",20,6,24.9574828769513,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.7, 'e': -0.14470385730880367}",20,2,30.48552740401783,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.7, 'e': -0.14625715409470166}",25,17,12.886000030442652,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.7, 'e': -0.14781009037141438}",25,14,23.328120700240753,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.7, 'e': -0.14936266231111037}",20,10,18.936743892638958,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.7, 'e': -0.15091486608685567}",20,14,12.939212267960245,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.7, 'e': -0.15246669787262376}",20,9,20.5691777252889,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1099,False,"{'a': 0.7, 'e': -0.15401815384330567}",20,13,12.669237070359507,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.7, 'e': -0.15556923017471813}",20,1,29.732321561760024,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.7, 'e': -0.1571199230436137}",25,12,28.436907653141635,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.7, 'e': -0.15867022862769073}",20,16,6.274069266995955,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.7, 'e': -0.16022014310560154}",25,18,11.755831532060485,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.7, 'e': -0.16176966265696252}",25,15,18.90306440440974,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.7, 'e': -0.16331878346236414}",30,16,26.342954954659646,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.7, 'e': -0.1648675017033791}",25,8,26.574651017730044,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.7, 'e': -0.16641581356257237}",30,13,31.651334000101578,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.7, 'e': -0.16796371522351125}",25,14,24.902065767442654,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.7, 'e': -0.16951120287077354}",20,13,14.27992095023717,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.7, 'e': -0.17105827268995746}",25,14,21.37772945877094,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.7, 'e': -0.17260492086769186}",20,0,28.224687046889894,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1112,False,"{'a': 0.7, 'e': -0.1741511435916442}",25,17,17.96220784087911,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.7, 'e': -0.17569693705053066}",25,4,35.00848461526775,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.7, 'e': -0.17724229743412617}",20,8,19.29463511114553,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.7, 'e': -0.17878722093327246}",20,3,29.84384620107966,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.7, 'e': -0.1803317037398882}",25,13,20.462474903019118,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.7, 'e': -0.18187574204697887}",20,0,26.208027733834108,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.7, 'e': -0.18341933204864508}",20,12,14.72499758840328,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.7, 'e': -0.18496246994009238}",20,16,8.475239094206753,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.7, 'e': -0.1865051519176414}",25,16,17.365727065657282,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.7, 'e': -0.18804737417873585}",25,0,39.23712605712953,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1122,False,"{'a': 0.7, 'e': -0.18958913292195292}",20,14,10.669043871302042,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.7, 'e': -0.19113042434701202}",20,6,21.48390024832484,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.7, 'e': -0.19267124465478513}",20,6,24.389719985903113,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.7, 'e': -0.19421159004730484}",30,12,26.18306900392622,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.7, 'e': -0.1957514567277744}",20,12,13.423301016120703,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.7, 'e': -0.19729084090057755}",25,11,28.46738301654299,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.7, 'e': -0.19882973877128687}",20,13,11.723648331516907,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.7, 'e': -0.20036814654667354}",30,19,18.68330630283819,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.7, 'e': -0.20190606043471745}",30,19,14.98992504747258,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.7, 'e': -0.20344347664461523}",30,23,15.238843666090073,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.7, 'e': -0.20498039138679022}",25,0,38.770330353048536,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1133,False,"{'a': 0.7, 'e': -0.2065168008729025}",25,3,33.430272581159045,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.7, 'e': -0.20805270131585685}",30,19,17.971644010138533,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.7, 'e': -0.20958808892981284}",25,15,15.716858453440057,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.7, 'e': -0.21112295993019478}",20,5,23.26958744479765,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.7, 'e': -0.21265731053369966}",30,19,24.92106695943377,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.7, 'e': -0.21419113695830727}",20,9,21.812379376519427,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.7, 'e': -0.21572443542329006}",25,11,29.19012198797019,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.7, 'e': -0.2172572021492212}",20,9,21.613976278657987,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.7, 'e': -0.21878943335798454}",20,12,15.14861796114256,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.7, 'e': -0.22032112527278458}",30,10,32.27796593227778,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.7, 'e': -0.2218522741181545}",35,16,30.299584344225206,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.7, 'e': -0.22338287611996605}",20,13,14.584163376594995,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.7, 'e': -0.22491292750543956}",20,4,29.035062934542175,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.7, 'e': -0.22644242450315197}",20,11,18.73766133529461,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.7, 'e': -0.22797136334304663}",20,6,21.1663018184179,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.7, 'e': -0.22949974025644343}",20,10,17.79080097754319,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.7, 'e': -0.23102755147604667}",20,16,8.550143669419297,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.7, 'e': -0.23255479323595524}",25,10,31.624155580464922,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.7, 'e': -0.2340814617716715}",35,23,22.261761110420174,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.7, 'e': -0.23560755332011138}",20,9,19.079077621754198,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.7, 'e': -0.23713306411961235}",25,9,24.81464382539728,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.7, 'e': -0.23865799040994345}",20,9,16.984593165494086,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.7, 'e': -0.24018232843231502}",20,16,7.530554842564399,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.7, 'e': -0.24170607442938685}",35,12,35.02651120090433,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.7, 'e': -0.24322922464527796}",30,23,10.691381473960442,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.7, 'e': -0.24475177532557665}",20,9,15.394713712317401,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.7, 'e': -0.24627372271734824}",25,0,39.40889147872046,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1160,False,"{'a': 0.7, 'e': -0.24779506306914517}",20,0,22.508230568097257,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1161,False,"{'a': 0.7, 'e': -0.24931579263101683}",20,11,16.28278978037113,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.7, 'e': -0.25083590765451746}",25,5,34.2408456725066,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.7, 'e': -0.2523554043927161}",30,21,16.807345038479173,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.7, 'e': -0.25387427910020643}",25,13,21.622403324023633,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.7, 'e': -0.25539252803311474}",30,12,30.680122929679204,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.7, 'e': -0.2569101474491098}",30,9,35.41802786673132,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.7, 'e': -0.2584271336074127}",25,14,24.69029629106003,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.7, 'e': -0.25994348276880486}",25,11,21.75023440927987,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.7, 'e': -0.2614591911956377}",25,15,18.989286106897687,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.7, 'e': -0.26297425515184275}",25,10,28.787826887168297,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.7, 'e': -0.2644886709029394}",20,5,28.376608509492662,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.7, 'e': -0.2660024347160449}",30,12,32.43244094959541,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.7, 'e': -0.26751554285988394}",30,12,30.534621381748,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.7, 'e': -0.26902799160479685}",20,2,28.096196550184146,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.7, 'e': -0.2705397772227492}",20,0,33.11249078139878,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.7, 'e': -0.2720508959873419}",20,12,13.634229295919752,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.7, 'e': -0.27356134417381883}",30,17,25.138061741196374,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.7, 'e': -0.27507111805907697}",25,3,31.349269176751683,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.7, 'e': -0.2765802139216753}",25,0,36.063516514949164,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1180,False,"{'a': 0.7, 'e': -0.2780886280418446}",20,3,18.202832494078425,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.7, 'e': -0.2795963567014954}",25,10,26.333098744399024,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.7, 'e': -0.28110339618422797}",20,9,20.10915552206622,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.7, 'e': -0.2826097427753418}",20,13,11.111820659293942,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.7, 'e': -0.2841153927618437}",25,5,31.72790722367422,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.7, 'e': -0.28562034243245765}",20,13,10.554001336216697,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.7, 'e': -0.28712458807763436}",30,9,42.77622260360271,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.7, 'e': -0.28862812598955934}",20,16,7.283474107811845,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.7, 'e': -0.2901309524621624}",30,21,14.381522645293424,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.7, 'e': -0.2916330637911279}",20,2,27.049372431271372,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.7, 'e': -0.29313445627390217}",25,18,11.16656742012163,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.7, 'e': -0.29463512620970334}",25,19,11.86894528022251,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.7, 'e': -0.29613506989953126}",20,9,18.685198168749977,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.7, 'e': -0.29763428364617533}",20,1,31.100450309086533,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.7, 'e': -0.29913276375422415}",30,0,42.76434246120461,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1195,False,"{'a': 0.7, 'e': -0.3006305065300753}",25,16,16.117532623626293,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.7, 'e': -0.302127508281943}",20,9,24.057804191354272,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.7, 'e': -0.3036237653198684}",30,16,27.92611755258449,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.7, 'e': -0.3051192739557286}",20,15,11.111516969204828,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.7, 'e': -0.3066140305032448}",30,15,23.228694277307326,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.7, 'e': -0.30810803127799236}",25,19,10.185680109628251,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.7, 'e': -0.30960127259740977}",25,11,25.380433187566723,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.7, 'e': -0.31109375078080714}",25,13,21.76448933361856,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.7, 'e': -0.3125854621493755}",35,22,23.203493145785536,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.7, 'e': -0.3140764030261967}",30,18,23.004261101699203,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.7, 'e': -0.3155665697362511}",30,24,10.04225939932391,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.7, 'e': -0.3170559586064275}",25,18,14.694661178746422,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.7, 'e': -0.3185445659655319}",20,3,29.957185909346187,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.7, 'e': -0.3200323881442971}",20,13,9.516149158517884,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.7, 'e': -0.3215194214753908}",25,15,18.10187206067246,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.7, 'e': -0.3230056622934251}",25,10,26.31362231035091,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.7, 'e': -0.32449110693496613}",20,11,15.372499587828475,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'a': 0.7, 'e': -0.32597575173854204}",25,11,24.253474727245155,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.7, 'e': -0.3274595930446523}",20,9,16.546272222094732,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.7, 'e': -0.3289426271957776}",20,9,16.042584854547346,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.7, 'e': -0.33042485053638776}",20,14,9.38966246550567,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
